Student Name,Phone Number,Email ID,Admission Type,Courses Taken,Tenth YOP,Tenth Percentage,Twelth YOP,Twelth Percentage,Degree Yop,Degree Stream,Degree Percentage,Masters Degree YOP,Masters Degree Stream,Masters Degree Percentage,Course_Enrollment_Date
Stud_11207,6684048643,Stud_11207@gmail.com,INC,Python Selenium,2018,74.33,2020,60.68,2023,BCA,78.64,2025,MCA,81.0,2025-07-09
Stud_11208,9093838661,Stud_11208@gmail.com,PAID,Python Selenium,2019,79.98,2021,76.72,2024,Bsc,74.14,2026,MCA,96.0,2026-08-23
Stud_11209,8586542532,Stud_11209@gmail.com,PAID,Python FullStack Development,2020,91.17,2022,88.66,2025,BBA,94.36,0,,,2025-09-04
Stud_11210,7264922265,Stud_11210@gmail.com,INC,Python FullStack Development,2020,68.66,2022,68.94,2026,BE,93.72,2028,ME,74.0,2026-02-05
Stud_11211,9614559281,Stud_11211@gmail.com,PAID,Python Data Science,2017,97.48,2019,67.36,2023,BE,75.53,2025,ME,69.0,2025-10-01
Stud_11212,7587835707,Stud_11212@gmail.com,INC,Python Data Analytics,2020,60.14,2022,62.02,2026,BTech,97.8,0,,,2026-03-16
Stud_11213,7247099209,Stud_11213@gmail.com,PAID,Python Data Analytics,2018,68.37,2020,65.7,2023,Bsc,95.2,0,,,2023-09-13
Stud_11214,7412831106,Stud_11214@gmail.com,INC,Python Selenium,2020,93.52,2022,78.54,2026,BTech,96.61,2028,MCA,86.0,2026-09-15
Stud_11215,8837144633,Stud_11215@gmail.com,INC,Python Selenium,2017,73.2,2019,81.65,2022,Bsc,83.11,2024,MCA,69.0,2024-04-08
Stud_11216,9990496325,Stud_11216@gmail.com,PAID,Python Data Analytics,2017,62.8,2019,75.67,2023,BE,84.07,0,,,2023-07-01
Stud_11217,7692977315,Stud_11217@gmail.com,PAID,Python Data Analytics,2019,96.4,2021,96.52,2025,BTech,64.44,0,,,2025-01-10
Stud_11218,8823684670,Stud_11218@gmail.com,PAID,Python Selenium,2018,72.0,2020,81.89,2023,BBA,78.51,2025,ME,57.0,2025-09-14
Stud_11219,7980883544,Stud_11219@gmail.com,PAID,Python FullStack Development,2018,64.36,2020,80.99,2023,BCA,97.94,2025,ME,59.0,2025-07-20
Stud_11220,9188163670,Stud_11220@gmail.com,PAID,Python Data Science,2019,83.16,2021,90.96,2024,BCA,69.78,2026,ME,45.0,2026-09-08
Stud_11221,7034978766,Stud_11221@gmail.com,PAID,Python Data Science,2020,75.9,2022,75.91,2025,BBA,80.06,2027,ME,70.0,2026-01-04
Stud_11222,6383732949,Stud_11222@gmail.com,INC,Python Data Science,2017,75.06,2019,66.54,2023,BTech,65.88,2025,MTech,58.0,2025-02-25
Stud_11223,8961589941,Stud_11223@gmail.com,PAID,Python Selenium,2019,67.96,2021,62.82,2025,BTech,92.93,2027,MCA,52.0,2026-01-02
Stud_11224,7326915226,Stud_11224@gmail.com,PAID,Python Data Analytics,2019,65.45,2021,81.25,2025,BTech,75.79,0,,,2025-09-07
Stud_11225,6800582779,Stud_11225@gmail.com,PAID,Python Data Analytics,2018,87.78,2020,65.33,2023,Bcom,97.15,2025,ME,43.0,2025-11-11
Stud_11226,7220137684,Stud_11226@gmail.com,PAID,Python Data Analytics,2020,74.18,2022,89.51,2025,BCA,84.51,2027,MCA,55.0,2026-12-12
Stud_11227,6004329273,Stud_11227@gmail.com,PAID,Python Selenium,2017,89.2,2019,95.58,2022,BCA,97.65,2024,ME,61.0,2024-10-16
Stud_11228,8410050241,Stud_11228@gmail.com,PAID,Python FullStack Development,2017,60.5,2019,63.31,2022,BBA,95.77,0,,,2022-01-24
Stud_11229,7351543693,Stud_11229@gmail.com,PAID,Python FullStack Development,2017,60.54,2019,61.91,2022,Bcom,82.33,2024,MTech,35.0,2024-02-16
Stud_11230,9751273616,Stud_11230@gmail.com,PAID,Python Data Analytics,2018,63.6,2020,60.38,2023,BCA,92.49,2025,MCA,82.0,2025-08-11
Stud_11231,8525499401,Stud_11231@gmail.com,INC,Python Data Analytics,2017,92.21,2019,92.68,2022,BBA,73.68,0,,,2022-01-10
Stud_11232,9997692184,Stud_11232@gmail.com,PAID,Python Data Analytics,2017,87.62,2019,77.78,2022,BBA,63.6,2024,MCA,94.0,2024-12-08
Stud_11233,6638187647,Stud_11233@gmail.com,INC,Python Selenium,2017,86.04,2019,73.49,2022,BBA,88.84,2024,ME,60.0,2024-02-17
Stud_11234,8652191690,Stud_11234@gmail.com,PAID,Python FullStack Development,2020,65.94,2022,65.76,2025,Bcom,97.19,0,,,2025-03-16
Stud_11235,9963786450,Stud_11235@gmail.com,PAID,Python Data Analytics,2017,94.8,2019,98.3,2022,Bcom,85.21,2024,MCA,70.0,2024-10-19
Stud_11236,7630443058,Stud_11236@gmail.com,PAID,Python Data Analytics,2019,80.73,2021,76.15,2025,BE,78.72,2027,MTech,54.0,2026-07-26
Stud_11237,9079136135,Stud_11237@gmail.com,INC,Python FullStack Development,2018,62.0,2020,89.48,2024,BTech,78.78,2026,MCA,42.0,2026-10-21
Stud_11238,8510813190,Stud_11238@gmail.com,PAID,Python FullStack Development,2019,68.73,2021,96.04,2024,Bcom,73.99,2026,MCA,69.0,2026-07-12
Stud_11239,6523162248,Stud_11239@gmail.com,PAID,Python Selenium,2017,84.05,2019,76.48,2022,BCA,82.7,0,,,2022-03-24
Stud_11240,7737322322,Stud_11240@gmail.com,INC,Python FullStack Development,2019,92.19,2021,77.73,2024,BCA,73.35,2026,MCA,90.0,2026-03-09
Stud_11241,9812673364,Stud_11241@gmail.com,INC,Python Data Science,2018,61.24,2020,61.34,2024,BTech,86.54,0,,,2024-01-23
Stud_11242,8082354478,Stud_11242@gmail.com,INC,Python Data Science,2017,91.53,2019,75.62,2022,Bcom,91.2,0,,,2022-06-12
Stud_11243,7996585228,Stud_11243@gmail.com,INC,Python Data Science,2017,94.51,2019,97.69,2023,BE,79.62,2025,ME,57.0,2025-01-18
Stud_11244,7875676258,Stud_11244@gmail.com,INC,Python Data Science,2019,98.32,2021,85.18,2024,BCA,82.08,2026,MCA,90.0,2026-06-16
Stud_11245,6186697883,Stud_11245@gmail.com,PAID,Python FullStack Development,2017,98.37,2019,83.7,2023,BE,96.09,2025,MCA,35.0,2025-02-21
Stud_11246,7304665372,Stud_11246@gmail.com,PAID,Python Selenium,2019,98.8,2021,89.39,2024,Bcom,97.9,2026,MTech,43.0,2026-11-22
Stud_11247,8830667424,Stud_11247@gmail.com,PAID,Python Data Science,2019,94.24,2021,86.03,2024,Bcom,69.4,2026,ME,62.0,2026-05-02
Stud_11248,9439294721,Stud_11248@gmail.com,PAID,Python Data Science,2018,96.19,2020,69.03,2023,BBA,92.21,0,,,2023-07-13
Stud_11249,8676156054,Stud_11249@gmail.com,INC,Python Selenium,2018,87.75,2020,82.35,2024,BE,87.63,0,,,2024-03-19
Stud_11250,9930960765,Stud_11250@gmail.com,INC,Python FullStack Development,2018,63.77,2020,81.47,2023,BCA,63.46,2025,ME,50.0,2025-06-23
Stud_11251,6369603185,Stud_11251@gmail.com,PAID,Python FullStack Development,2020,63.92,2022,82.26,2025,Bcom,79.06,2027,MTech,36.0,2026-05-14
Stud_11252,6969920694,Stud_11252@gmail.com,INC,Python Data Analytics,2019,88.65,2021,79.9,2025,BE,93.41,2027,MTech,45.0,2026-06-20
Stud_11253,9606490803,Stud_11253@gmail.com,INC,Python Data Analytics,2020,95.59,2022,72.43,2025,BCA,84.67,0,,,2025-12-17
Stud_11254,9680041461,Stud_11254@gmail.com,INC,Python FullStack Development,2020,65.43,2022,87.93,2026,BTech,75.95,2028,MCA,42.0,2026-05-21
Stud_11255,7315444819,Stud_11255@gmail.com,INC,Python Selenium,2017,77.03,2019,84.82,2022,Bcom,78.95,2024,MTech,45.0,2024-02-24
Stud_11256,9899949525,Stud_11256@gmail.com,PAID,Python Data Analytics,2020,71.47,2022,75.62,2025,Bcom,61.9,0,,,2025-02-14
Stud_11257,6876238777,Stud_11257@gmail.com,INC,Python Data Science,2017,64.63,2019,73.29,2022,BCA,67.83,2024,MCA,64.0,2024-03-12
Stud_11258,9010998194,Stud_11258@gmail.com,PAID,Python Data Science,2020,80.41,2022,66.67,2025,Bsc,85.29,0,,,2025-07-21
Stud_11259,6269476471,Stud_11259@gmail.com,PAID,Python Data Science,2017,72.73,2019,93.39,2023,BE,70.36,0,,,2023-12-17
Stud_11260,8149365194,Stud_11260@gmail.com,PAID,Python FullStack Development,2020,71.63,2022,96.42,2025,Bsc,97.99,2027,ME,36.0,2026-02-10
Stud_11261,9398927641,Stud_11261@gmail.com,PAID,Python FullStack Development,2020,82.8,2022,80.96,2025,BBA,62.89,2027,MCA,37.0,2026-09-11
Stud_11262,8170980051,Stud_11262@gmail.com,INC,Python FullStack Development,2018,60.09,2020,83.57,2023,Bsc,72.19,2025,ME,72.0,2025-12-26
Stud_11263,6893861543,Stud_11263@gmail.com,PAID,Python Data Analytics,2019,68.68,2021,74.03,2024,BBA,97.57,2026,ME,88.0,2026-04-09
Stud_11264,9254774543,Stud_11264@gmail.com,INC,Python FullStack Development,2019,64.87,2021,60.63,2024,BBA,73.01,2026,MCA,73.0,2026-10-15
Stud_11265,6821595620,Stud_11265@gmail.com,PAID,Python Data Analytics,2017,94.72,2019,98.23,2022,BBA,77.0,2024,MTech,59.0,2024-09-27
Stud_11266,9842936736,Stud_11266@gmail.com,INC,Python Data Analytics,2019,69.51,2021,65.44,2024,BCA,86.69,2026,ME,78.0,2026-03-05
Stud_11267,9867119685,Stud_11267@gmail.com,PAID,Python Data Analytics,2019,60.35,2021,72.23,2024,BCA,89.48,0,,,2024-12-20
Stud_11268,6177623830,Stud_11268@gmail.com,PAID,Python Data Science,2019,87.41,2021,96.34,2025,BE,86.02,2027,ME,79.0,2026-11-08
Stud_11269,8165418778,Stud_11269@gmail.com,PAID,Python FullStack Development,2019,70.15,2021,83.28,2024,Bsc,62.85,2026,ME,90.0,2026-01-22
Stud_11270,9999099253,Stud_11270@gmail.com,INC,Python Selenium,2017,96.43,2019,88.79,2022,Bcom,96.48,2024,ME,48.0,2024-07-23
Stud_11271,6782530079,Stud_11271@gmail.com,PAID,Python Selenium,2020,82.23,2022,91.44,2026,BE,93.57,0,,,2026-01-18
Stud_11272,6508543229,Stud_11272@gmail.com,INC,Python Selenium,2020,97.3,2022,96.64,2026,BTech,72.04,2028,MTech,91.0,2026-12-12
Stud_11273,9980133094,Stud_11273@gmail.com,PAID,Python Data Science,2020,92.41,2022,72.53,2025,Bsc,78.43,2027,MCA,50.0,2026-07-28
Stud_11274,6944405342,Stud_11274@gmail.com,INC,Python Data Analytics,2017,66.43,2019,71.02,2022,Bsc,95.06,2024,MCA,88.0,2024-11-07
Stud_11275,6723663991,Stud_11275@gmail.com,PAID,Python FullStack Development,2017,91.51,2019,84.83,2023,BTech,68.84,2025,MCA,65.0,2025-02-07
Stud_11276,7746921053,Stud_11276@gmail.com,INC,Python Data Analytics,2018,87.46,2020,88.5,2023,Bcom,64.31,2025,MTech,86.0,2025-04-26
Stud_11277,9704102468,Stud_11277@gmail.com,PAID,Python Selenium,2020,63.32,2022,74.91,2025,BBA,66.03,2027,MCA,71.0,2026-02-11
Stud_11278,8985344144,Stud_11278@gmail.com,PAID,Python Data Science,2017,69.15,2019,96.29,2022,Bcom,75.13,2024,MCA,51.0,2024-09-23
Stud_11279,7528565033,Stud_11279@gmail.com,INC,Python Selenium,2017,98.51,2019,93.51,2022,BBA,96.65,2024,ME,55.0,2024-10-09
Stud_11280,8821514844,Stud_11280@gmail.com,PAID,Python FullStack Development,2020,92.01,2022,64.92,2025,BBA,89.74,2027,MTech,61.0,2026-12-15
Stud_11281,6640975023,Stud_11281@gmail.com,INC,Python Selenium,2020,97.06,2022,92.49,2025,BCA,97.52,0,,,2025-11-21
Stud_11282,9624218137,Stud_11282@gmail.com,INC,Python Data Analytics,2017,81.04,2019,65.67,2022,BCA,85.96,2024,ME,94.0,2024-06-02
Stud_11283,6261366627,Stud_11283@gmail.com,INC,Python Data Analytics,2020,62.02,2022,80.39,2025,Bsc,62.08,2027,MCA,96.0,2026-04-25
Stud_11284,7133523882,Stud_11284@gmail.com,PAID,Python FullStack Development,2018,78.94,2020,75.68,2023,Bcom,94.32,2025,MTech,48.0,2025-08-09
Stud_11285,8075556868,Stud_11285@gmail.com,INC,Python Selenium,2019,75.16,2021,62.43,2024,Bcom,79.65,2026,ME,61.0,2026-03-07
Stud_11286,8252133583,Stud_11286@gmail.com,INC,Python FullStack Development,2020,72.41,2022,68.67,2025,Bcom,94.89,2027,MCA,96.0,2026-03-15
Stud_11287,7257600792,Stud_11287@gmail.com,PAID,Python Data Science,2020,96.18,2022,72.82,2026,BTech,79.16,0,,,2026-03-16
Stud_11288,6452763785,Stud_11288@gmail.com,PAID,Python FullStack Development,2018,96.34,2020,85.35,2024,BE,71.8,2026,MTech,83.0,2026-10-11
Stud_11289,7864231535,Stud_11289@gmail.com,INC,Python Data Science,2018,65.98,2020,84.7,2023,Bcom,85.22,0,,,2023-01-23
Stud_11290,7767317414,Stud_11290@gmail.com,INC,Python Selenium,2018,63.14,2020,71.97,2024,BTech,60.52,0,,,2024-09-16
Stud_11291,7381905384,Stud_11291@gmail.com,INC,Python FullStack Development,2020,66.49,2022,79.69,2026,BTech,93.5,2028,ME,45.0,2026-08-06
Stud_11292,7738140962,Stud_11292@gmail.com,INC,Python Data Science,2019,96.73,2021,66.3,2025,BTech,97.68,2027,MTech,52.0,2026-09-25
Stud_11293,7545466790,Stud_11293@gmail.com,PAID,Python FullStack Development,2018,90.48,2020,73.02,2024,BTech,66.59,0,,,2024-11-12
Stud_11294,9147970582,Stud_11294@gmail.com,INC,Python Data Analytics,2020,66.42,2022,78.97,2025,Bcom,84.95,2027,MCA,66.0,2026-02-19
Stud_11295,8576901837,Stud_11295@gmail.com,PAID,Python FullStack Development,2017,66.23,2019,84.56,2023,BTech,66.62,0,,,2023-08-26
Stud_11296,8163585272,Stud_11296@gmail.com,PAID,Python Data Analytics,2020,84.1,2022,64.67,2025,BBA,96.55,0,,,2025-02-24
Stud_11297,8311366011,Stud_11297@gmail.com,PAID,Python Data Science,2019,82.06,2021,62.79,2024,Bcom,60.47,2026,MCA,63.0,2026-09-18
Stud_11298,7647345942,Stud_11298@gmail.com,PAID,Python Selenium,2020,98.34,2022,98.26,2026,BE,95.23,2028,ME,40.0,2026-06-07
Stud_11299,8312865523,Stud_11299@gmail.com,PAID,Python FullStack Development,2020,78.81,2022,95.1,2025,Bsc,92.98,0,,,2025-08-17
Stud_11300,8983905320,Stud_11300@gmail.com,INC,Python FullStack Development,2017,82.27,2019,72.71,2022,Bsc,92.9,0,,,2022-09-12
Stud_11301,9884191618,Stud_11301@gmail.com,PAID,Python Data Analytics,2018,91.83,2020,66.31,2024,BTech,67.84,2026,MTech,48.0,2026-10-06
Stud_11302,9922668847,Stud_11302@gmail.com,INC,Python Data Analytics,2018,88.1,2020,83.66,2023,BCA,68.4,2025,MTech,79.0,2025-12-03
Stud_11303,9101589385,Stud_11303@gmail.com,INC,Python FullStack Development,2019,75.65,2021,60.03,2025,BTech,85.76,2027,MTech,77.0,2026-08-20
Stud_11304,8345583981,Stud_11304@gmail.com,PAID,Python Data Analytics,2019,82.95,2021,90.67,2024,Bcom,84.8,2026,ME,44.0,2026-03-27
Stud_11305,7082760043,Stud_11305@gmail.com,PAID,Python FullStack Development,2019,68.59,2021,92.82,2024,Bsc,71.02,2026,MCA,56.0,2026-08-23
Stud_11306,8143428892,Stud_11306@gmail.com,INC,Python FullStack Development,2019,95.06,2021,77.22,2024,Bsc,72.01,2026,MTech,61.0,2026-03-24
Stud_11307,6430383361,Stud_11307@gmail.com,INC,Python Data Analytics,2019,73.77,2021,62.41,2024,Bcom,61.1,2026,MTech,66.0,2026-08-11
Stud_11308,8421843619,Stud_11308@gmail.com,PAID,Python Data Analytics,2019,73.14,2021,64.93,2025,BE,60.51,2027,MTech,87.0,2026-02-21
Stud_11309,9919637880,Stud_11309@gmail.com,PAID,Python Data Analytics,2017,69.94,2019,83.34,2022,BBA,93.24,2024,MCA,58.0,2024-02-25
Stud_11310,7953044248,Stud_11310@gmail.com,INC,Python Selenium,2017,77.63,2019,90.93,2022,BBA,69.9,2024,MCA,76.0,2024-05-07
Stud_11311,7108735625,Stud_11311@gmail.com,PAID,Python Data Science,2020,64.15,2022,81.31,2025,BBA,96.04,2027,MCA,68.0,2026-11-17
Stud_11312,8699589432,Stud_11312@gmail.com,PAID,Python Data Analytics,2017,77.77,2019,97.02,2023,BE,80.68,0,,,2023-09-12
Stud_11313,6540002630,Stud_11313@gmail.com,INC,Python Selenium,2019,63.64,2021,78.57,2025,BE,95.77,2027,ME,51.0,2026-07-05
Stud_11314,6123170553,Stud_11314@gmail.com,INC,Python Data Science,2017,92.61,2019,67.55,2022,Bsc,70.05,2024,MCA,68.0,2024-01-01
Stud_11315,7318451723,Stud_11315@gmail.com,INC,Python Data Science,2019,88.89,2021,94.7,2024,BBA,92.7,2026,MCA,83.0,2026-03-24
Stud_11316,8172146282,Stud_11316@gmail.com,INC,Python Data Science,2017,94.99,2019,61.03,2022,Bsc,61.97,2024,MTech,77.0,2024-05-13
Stud_11317,8829868327,Stud_11317@gmail.com,PAID,Python FullStack Development,2017,89.34,2019,90.37,2022,BCA,62.4,2024,MCA,58.0,2024-06-02
Stud_11318,8286998598,Stud_11318@gmail.com,PAID,Python Selenium,2020,86.54,2022,71.83,2025,Bsc,90.45,2027,MCA,38.0,2026-05-08
Stud_11319,6967402487,Stud_11319@gmail.com,PAID,Python Data Analytics,2019,76.45,2021,70.98,2024,Bsc,86.39,0,,,2024-04-06
Stud_11320,6637454036,Stud_11320@gmail.com,PAID,Python Selenium,2020,81.79,2022,73.07,2025,BBA,64.03,2027,MTech,82.0,2026-01-20
Stud_11321,6563185680,Stud_11321@gmail.com,PAID,Python FullStack Development,2018,71.57,2020,94.97,2023,BCA,96.52,2025,MTech,88.0,2025-01-03
Stud_11322,8583321979,Stud_11322@gmail.com,PAID,Python Selenium,2017,82.37,2019,86.15,2023,BE,85.91,2025,ME,52.0,2025-10-02
Stud_11323,6148674845,Stud_11323@gmail.com,PAID,Python Data Science,2019,91.73,2021,61.05,2024,BCA,95.96,2026,ME,94.0,2026-12-17
Stud_11324,7006479736,Stud_11324@gmail.com,PAID,Python FullStack Development,2018,69.43,2020,81.74,2024,BE,81.03,2026,MCA,49.0,2026-02-08
Stud_11325,6509303359,Stud_11325@gmail.com,PAID,Python FullStack Development,2018,89.04,2020,76.98,2024,BE,96.72,2026,MTech,60.0,2026-08-13
Stud_11326,6868713595,Stud_11326@gmail.com,INC,Python Data Science,2018,77.18,2020,71.1,2024,BTech,91.09,0,,,2024-03-07
Stud_11327,7076056830,Stud_11327@gmail.com,PAID,Python Selenium,2018,94.3,2020,70.17,2023,BBA,65.0,0,,,2023-07-22
Stud_11328,7389298997,Stud_11328@gmail.com,PAID,Python Data Analytics,2018,65.94,2020,90.95,2023,BCA,74.26,2025,MTech,68.0,2025-04-28
Stud_11329,9131085536,Stud_11329@gmail.com,INC,Python Data Science,2019,68.83,2021,66.04,2025,BTech,96.84,2027,MCA,84.0,2026-03-06
Stud_11330,9602767321,Stud_11330@gmail.com,PAID,Python Selenium,2020,95.47,2022,85.4,2026,BTech,66.09,0,,,2026-05-17
Stud_11331,9406408711,Stud_11331@gmail.com,PAID,Python Data Analytics,2020,68.35,2022,89.06,2025,BCA,98.29,2027,MCA,49.0,2026-03-07
Stud_11332,8002734679,Stud_11332@gmail.com,INC,Python Data Analytics,2017,87.62,2019,65.56,2023,BE,68.15,2025,MTech,86.0,2025-01-24
Stud_11333,8117683542,Stud_11333@gmail.com,INC,Python FullStack Development,2019,71.24,2021,66.8,2024,BCA,77.93,2026,ME,91.0,2026-11-18
Stud_11334,8918718052,Stud_11334@gmail.com,PAID,Python Data Science,2019,89.39,2021,77.87,2024,Bcom,75.85,2026,MCA,61.0,2026-10-25
Stud_11335,7058998439,Stud_11335@gmail.com,PAID,Python Selenium,2019,93.56,2021,71.73,2025,BE,97.2,2027,MCA,49.0,2026-09-23
Stud_11336,9594759379,Stud_11336@gmail.com,INC,Python Selenium,2018,72.5,2020,60.59,2024,BE,86.84,0,,,2024-02-03
Stud_11337,8871578308,Stud_11337@gmail.com,PAID,Python Selenium,2019,85.07,2021,95.27,2024,Bsc,92.98,2026,ME,74.0,2026-07-19
Stud_11338,6422399321,Stud_11338@gmail.com,PAID,Python Data Analytics,2017,77.63,2019,81.59,2022,Bsc,62.12,0,,,2022-11-17
Stud_11339,6208324385,Stud_11339@gmail.com,PAID,Python Data Science,2019,78.41,2021,74.12,2024,Bsc,60.73,2026,MTech,73.0,2026-04-02
Stud_11340,6124880734,Stud_11340@gmail.com,PAID,Python FullStack Development,2019,73.92,2021,84.23,2024,BCA,71.67,2026,MTech,66.0,2026-02-21
Stud_11341,9572379166,Stud_11341@gmail.com,PAID,Python FullStack Development,2017,69.45,2019,86.17,2022,BBA,62.64,2024,MCA,63.0,2024-07-27
Stud_11342,7344325542,Stud_11342@gmail.com,PAID,Python Selenium,2019,98.57,2021,63.56,2024,Bsc,71.29,2026,ME,53.0,2026-08-28
Stud_11343,9630269001,Stud_11343@gmail.com,PAID,Python Data Analytics,2020,89.18,2022,62.07,2025,Bsc,87.61,2027,ME,36.0,2026-03-28
Stud_11344,7484695031,Stud_11344@gmail.com,PAID,Python FullStack Development,2018,64.68,2020,90.23,2023,Bsc,84.97,2025,MTech,62.0,2025-09-01
Stud_11345,6264931693,Stud_11345@gmail.com,INC,Python Data Analytics,2018,76.61,2020,89.05,2024,BE,83.86,2026,MCA,65.0,2026-04-11
Stud_11346,6989395891,Stud_11346@gmail.com,PAID,Python FullStack Development,2020,93.68,2022,92.93,2025,BCA,98.17,0,,,2025-05-24
Stud_11347,7973703128,Stud_11347@gmail.com,INC,Python Data Science,2018,62.91,2020,96.16,2024,BTech,85.37,2026,MCA,53.0,2026-04-19
Stud_11348,7602974427,Stud_11348@gmail.com,INC,Python Data Science,2017,63.97,2019,84.4,2023,BE,74.02,2025,MCA,89.0,2025-01-20
Stud_11349,8383793626,Stud_11349@gmail.com,INC,Python Data Analytics,2018,93.51,2020,91.66,2023,Bsc,63.84,2025,MTech,40.0,2025-10-02
Stud_11350,9902327302,Stud_11350@gmail.com,INC,Python Data Analytics,2017,97.0,2019,85.08,2023,BTech,62.75,2025,ME,51.0,2025-11-16
Stud_11351,9456857686,Stud_11351@gmail.com,INC,Python FullStack Development,2017,80.76,2019,71.05,2023,BE,76.86,0,,,2023-02-09
Stud_11352,7694799076,Stud_11352@gmail.com,INC,Python Selenium,2019,96.57,2021,73.76,2024,Bcom,67.75,2026,MTech,84.0,2026-09-01
Stud_11353,7272901904,Stud_11353@gmail.com,PAID,Python Data Analytics,2018,94.05,2020,95.45,2023,BCA,97.95,2025,MCA,48.0,2025-07-09
Stud_11354,8630497862,Stud_11354@gmail.com,INC,Python Data Analytics,2018,84.23,2020,81.22,2023,Bsc,78.01,0,,,2023-01-28
Stud_11355,9394370661,Stud_11355@gmail.com,PAID,Python Data Science,2017,80.11,2019,92.11,2022,Bsc,62.11,2024,MTech,43.0,2024-04-13
Stud_11356,6999844170,Stud_11356@gmail.com,INC,Python Data Science,2017,90.74,2019,82.83,2022,Bcom,95.2,2024,MTech,88.0,2024-07-26
Stud_11357,9524076188,Stud_11357@gmail.com,INC,Python Data Analytics,2018,86.6,2020,60.51,2024,BE,63.05,0,,,2024-03-08
Stud_11358,6862089118,Stud_11358@gmail.com,PAID,Python Selenium,2017,63.11,2019,98.82,2022,BBA,76.14,2024,MCA,63.0,2024-05-16
Stud_11359,6492746671,Stud_11359@gmail.com,INC,Python FullStack Development,2019,61.23,2021,79.25,2025,BTech,84.24,2027,MCA,81.0,2026-07-09
Stud_11360,9318062564,Stud_11360@gmail.com,INC,Python FullStack Development,2017,82.64,2019,80.49,2022,BBA,91.0,2024,MCA,48.0,2024-03-11
Stud_11361,6773913815,Stud_11361@gmail.com,PAID,Python Data Analytics,2019,77.43,2021,69.63,2024,BBA,87.7,2026,MCA,40.0,2026-08-26
Stud_11362,7863935125,Stud_11362@gmail.com,INC,Python Data Science,2020,84.01,2022,62.13,2026,BE,66.31,2028,ME,37.0,2026-09-26
Stud_11363,8221421684,Stud_11363@gmail.com,INC,Python Data Science,2017,73.11,2019,83.0,2022,BCA,97.76,2024,MCA,38.0,2024-05-12
Stud_11364,8126591822,Stud_11364@gmail.com,INC,Python Data Science,2018,70.82,2020,78.45,2023,Bsc,96.49,2025,MTech,64.0,2025-01-23
Stud_11365,9956560709,Stud_11365@gmail.com,PAID,Python Selenium,2019,68.36,2021,60.98,2025,BTech,95.71,2027,MCA,41.0,2026-07-19
Stud_11366,7221713824,Stud_11366@gmail.com,PAID,Python FullStack Development,2019,74.51,2021,62.0,2024,Bcom,87.2,0,,,2024-06-02
Stud_11367,7889020602,Stud_11367@gmail.com,INC,Python Data Science,2018,71.84,2020,69.17,2024,BTech,88.16,2026,MCA,68.0,2026-05-23
Stud_11368,7634866293,Stud_11368@gmail.com,PAID,Python Data Analytics,2018,68.66,2020,87.85,2023,Bsc,89.09,2025,ME,35.0,2025-11-10
Stud_11369,7538999366,Stud_11369@gmail.com,INC,Python Data Analytics,2018,84.26,2020,74.2,2023,BBA,79.7,2025,ME,54.0,2025-08-14
Stud_11370,8140929332,Stud_11370@gmail.com,PAID,Python Data Science,2017,76.31,2019,89.29,2022,Bcom,94.84,2024,MTech,62.0,2024-09-22
Stud_11371,9569816873,Stud_11371@gmail.com,PAID,Python Data Science,2019,68.16,2021,92.49,2024,Bcom,79.4,2026,ME,49.0,2026-02-17
Stud_11372,6054696455,Stud_11372@gmail.com,INC,Python Data Analytics,2020,91.66,2022,93.01,2025,BCA,66.26,2027,ME,95.0,2026-02-20
Stud_11373,8371166791,Stud_11373@gmail.com,PAID,Python FullStack Development,2018,80.94,2020,60.54,2023,BBA,95.46,2025,ME,98.0,2025-05-26
Stud_11374,8556996384,Stud_11374@gmail.com,INC,Python Selenium,2017,63.6,2019,93.3,2022,Bcom,76.97,0,,,2022-08-04
